Actual (mm),Predicted (mm)
595.3,593.53864
505.0,528.69
372.5,395.43887
228.6,246.00856
101.4999999999999,117.18197
31.499999999999993,10.770474
12.699999999999994,-20.059391
34.29999999999999,18.73824
89.89999999999999,91.82485
154.5,167.31868
217.29999999999998,220.09215
257.0,245.5718
247.1,239.19414
205.5,199.93266
120.39999999999999,146.11273
40.09999999999998,66.80585
-19.6,-1.189332
-50.199999999999996,-33.42855
-17.399999999999988,-25.340292
72.1,54.80741
192.39999999999998,192.81702
341.2,340.75018
469.0999999999999,483.43872
563.6,566.41394
586.7,596.12616
544.4,567.846
437.5,470.8652
294.70000000000005,318.73053
139.7,176.82135
14.699999999999989,37.483135
-38.80000000000002,-59.209
-18.8,-66.435104
42.4999999999999,22.12816
124.0,137.35077
217.3999999999999,225.7848
296.19999999999993,292.69818
325.2,319.34506
289.4,290.18402
210.4,220.02773
116.2,129.88708
22.3,40.82299
-40.00000000000001,-28.306637
-62.999999999999986,-51.352634
-25.099999999999998,-25.515093
93.2,63.969093
230.6,223.0356
373.90000000000003,376.00693
487.89999999999986,499.0205
545.6000000000001,558.53815
546.4,558.3251
469.0,494.81262
340.0999999999999,361.9571
197.7,219.6892
72.3,86.03262
-19.40000000000001,-17.526356
-46.6,-63.927498
-3.8999999999999897,-35.33951
107.6999999999999,68.64258
222.6,212.81506
323.0,321.57504
392.1,381.71912
383.6,387.5672
329.0,318.26147
248.4,229.4522
135.1,144.11209
33.00000000000001,47.935497
-27.09999999999999,-25.13778
-21.599999999999998,-40.78378
39.69999999999999,23.764008
160.70000000000002,141.16077
299.3,285.9536
421.8,420.058
496.90000000000003,506.73157
527.5000000000001,532.9959
483.5,503.60724
382.3999999999999,400.8261
253.2,271.30756
122.2,143.31522
7.399999999999907,25.010145
-34.099999999999994,-52.60189
-24.1,-44.37232
47.70000000000002,30.856104
168.9999999999999,149.85976
294.3,280.37973
397.5,384.33624
443.2999999999999,440.71912
403.9,432.18835
319.8999999999999,338.654
