Actual (mm),Predicted (mm)
410.2999999999999,438.1892
-194.8,-233.49203
-921.1999999999999,-907.01196
-1589.0,-1565.6746
-1977.2,-1995.0669
-1971.1000000000001,-2058.7605
-1586.7,-1672.2096
-950.9,-965.63446
-146.1,-145.48514
625.5,597.1102
1175.2,1150.1667
1426.6000000000001,1460.9801
1377.2,1501.2222
1103.0,1252.2446
690.1,758.7124
133.89999999999998,217.5156
-367.9,-356.63684
-626.6,-633.6002
-584.8,-626.5427
-289.1,-278.62817
144.09999999999997,159.1275
633.4999999999999,604.8137
1004.6999999999997,1061.8942
1104.5,1159.287
892.5000000000001,984.05035
445.0,445.29257
-195.79999999999998,-259.6743
-925.4,-943.5796
-1529.3000000000004,-1539.109
-1825.5,-1858.2468
-1709.4999999999998,-1748.7557
-1233.6000000000001,-1239.1838
-540.0,-501.02847
260.40000000000003,249.29483
948.6,899.7994
1369.2,1363.985
1453.0,1518.1655
1257.9,1406.8788
869.9,994.2284
305.9,383.98212
-324.6,-295.5778
-775.9000000000001,-783.458
-924.1,-968.7424
-736.4,-766.52094
-310.3,-290.35834
230.99999999999994,232.05301
776.2,751.30255
1136.7,1172.7305
1189.3,1225.2877
936.3,1041.082
485.2000000000001,457.7727
-146.4,-202.20717
-822.0000000000001,-848.4848
-1317.5,-1340.4097
-1477.0,-1540.8157
-1241.4,-1264.7521
-725.1999999999999,-672.84125
-43.400000000000034,-8.972661
666.4999999999999,615.06146
1200.2,1194.2122
1421.7000000000003,1419.4043
1303.6999999999998,1450.6536
958.2,1096.1744
421.59999999999997,495.6732
-258.5,-258.05066
-865.6,-865.4019
-1208.7,-1229.4456
-1180.8000000000002,-1234.5801
-827.2999999999998,-806.7126
-301.4,-219.15138
322.99999999999994,327.9416
852.1000000000001,877.7488
1133.1,1166.8975
1084.4999999999998,1158.9839
779.2,865.3369
309.79999999999995,293.32355
-309.7,-361.11423
-900.6,-921.6303
-1253.1000000000001,-1263.392
-1243.7999999999997,-1271.3354
-878.1000000000001,-862.8419
-323.5,-252.24586
344.50000000000006,342.03717
945.5000000000002,928.98315
1308.2,1335.3033
1334.7,1412.2155
1045.5,1205.3818
565.0999999999998,604.7782
-99.89999999999992,-109.24069
-806.6999999999999,-808.0952
-1314.8999999999999,-1320.9156
-1488.5,-1525.9214
-1265.1,-1256.7423
-781.2000000000002,-692.65216
-167.70000000000002,-70.98208
469.59999999999997,490.21234
953.7,997.8755
1151.5000000000002,1138.9235
1046.1000000000001,1129.7454
741.0,784.8353
279.3999999999999,296.9201
-287.5,-320.1175
-757.5999999999999,-758.5871
-952.4,-960.82904
-788.2,-829.4573
-376.59999999999997,-367.43152
180.70000000000002,187.30305
755.0,722.4261
1180.6000000000001,1235.8165
1332.1999999999998,1377.4056
1150.1999999999998,1299.5562
740.5,750.5102
131.3,76.18063
-608.1,-621.5548
-1258.1,-1240.2435
-1617.1,-1651.3323
-1598.7999999999997,-1615.3772
-1231.4,-1179.9161
-680.3000000000001,-558.7334
-20.399999999999878,60.34492
593.4000000000001,629.9571
988.0000000000002,1037.049
1087.9,1089.9741
930.4999999999999,1031.827
621.0,671.7209
182.0,202.71727
-299.3,-321.06802
-631.5000000000001,-601.1502
-677.6,-655.0989
-425.5,-413.29727
10.89999999999993,36.798275
524.5999999999999,513.7127
978.5000000000002,1019.3089
1236.5,1308.616
1191.3999999999999,1285.887
872.8999999999999,934.1774
344.99999999999994,290.44452
-375.09999999999997,-404.52713
-1114.8,-1085.2466
-1636.9,-1653.2155
-1824.0,-1872.7283
-1611.9000000000003,-1656.2294
-1154.4,-1108.5629
-528.2,-432.5492
153.6,217.79745
700.5,762.3041
1009.9,1059.6517
1052.1,1082.1498
897.7,959.7917
605.8,634.99725
212.00000000000006,243.64125
-166.9999999999999,-162.40834
-358.09999999999997,-309.1533
-293.4,-259.8952
-15.100000000000017,35.866302
369.1,410.91257
776.5,814.5206
1079.5,1166.9644
1161.3999999999999,1224.8328
948.0,1005.24915
499.8,465.67523
-152.7,-217.97139
-902.3999999999999,-893.2719
-1549.6000000000001,-1553.7317
-1896.5,-1997.8528
-1879.8,-2005.4294
-1557.5,-1575.6556
-1027.3000000000002,-949.51294
-348.6,-266.5852
300.09999999999997,378.09375
774.1,859.36053
1006.1999999999997,1058.1442
1012.2000000000002,1051.3943
865.4000000000001,906.5125
617.6,619.96967
298.50000000000006,332.4185
36.69999999999989,70.650955
-52.50000000000001,44.001347
62.89999999999997,119.55028
315.29999999999995,374.8136
616.9999999999999,690.9466
891.3,990.17236
1046.4,1126.9847
971.8,1053.4817
663.2999999999998,652.6959
146.79999999999987,57.195076
-524.6999999999999,-555.9433
-1196.7,-1177.3936
-1678.7,-1739.7244
-1847.5,-1991.1445
-1684.1000000000001,-1793.2986
-1291.3,-1282.343
-719.8,-648.9099
-54.39999999999988,4.254507
511.70000000000005,579.6087
905.3000000000001,961.70953
1090.7000000000003,1068.7236
1086.6,1095.0553
960.7,970.4781
753.3999999999999,737.57715
509.2999999999999,522.6178
324.00000000000006,374.12195
300.50000000000006,368.67398
421.4,441.00223
610.2000000000002,618.73755
820.0,877.984
983.7000000000002,1041.0437
992.5000000000001,1047.3612
804.1,822.80786
414.69999999999993,366.54202
-133.50000000000003,-227.49805
-765.1000000000001,-773.8416
-1327.7,-1337.9495
-1666.0,-1755.4708
-1723.1999999999998,-1843.1083
-1516.0,-1569.271
-1116.4999999999998,-1066.8055
-556.3000000000001,-481.37283
53.500000000000014,107.550316
557.9999999999999,605.67267
904.8,894.7796
1067.3000000000002,1001.42267
1079.1000000000001,1080.4075
992.5000000000001,998.4744
831.0999999999999,822.07153
645.8999999999999,662.799
528.4,560.73254
518.3000000000001,565.79663
596.0,636.9521
720.0999999999999,759.9992
826.6,881.3144
890.0,907.3135
842.3000000000001,816.4349
623.0,588.4483
243.4,185.40758
-263.29999999999995,-308.28943
-804.8,-749.48193
-1250.8,-1233.0737
-1528.0999999999997,-1541.6553
-1560.0,-1594.379
-1364.0,-1367.9403
-994.0,-938.2271
-481.5,-428.1958
62.20000000000002,93.52478
531.0,543.7555
873.0,810.40753
1065.2,952.2727
1116.2,1090.9691
1074.7,1065.0447
954.7999999999997,930.3296
815.6999999999999,790.93976
702.0,690.07166
632.9,660.1124
636.3000000000001,665.95746
684.5,703.9996
720.5999999999999,730.76105
716.5,700.7781
618.4,594.1669
389.4000000000001,367.43423
37.00000000000002,4.8736496
-400.3,-386.72684
-844.4,-778.9318
-1236.9,-1175.7415
-1465.2,-1446.2682
-1487.8000000000002,-1498.1217
-1306.4,-1296.4402
-952.8,-907.38617
-450.7,-425.30276
99.30000000000003,94.104164
595.1999999999999,556.8549
978.6000000000001,868.9092
1205.0000000000002,1074.0541
1286.8,1236.4474
1255.6000000000001,1210.1156
1154.5000000000002,1064.6327
992.8999999999997,896.4755
818.8000000000001,740.67645
686.3000000000001,632.3831
630.1,582.0149
628.9,586.8872
654.9000000000001,601.26764
663.2,613.6793
602.9000000000001,602.45197
441.4,460.85782
168.8,173.99402
-195.39999999999998,-180.66368
-622.3,-533.3005
-1033.0,-937.10614
-1332.1000000000001,-1275.1223
-1442.8000000000004,-1420.2932
-1331.0,-1327.8303
-1022.8999999999999,-1016.7764
-554.0,-557.333
11.09999999999999,-24.955013
564.4,487.94302
1006.9999999999997,870.7782
1286.4,1124.8802
1398.1999999999998,1333.5935
1362.2,1312.516
1229.6000000000001,1164.999
1016.1,943.3564
753.7000000000002,704.4563
545.9,476.3846
434.70000000000005,361.21396
428.1,360.23962
483.5999999999999,416.11774
533.5,512.66425
540.0,579.55347
457.7,532.2738
247.40000000000003,318.62903
-98.50000000000001,-27.159325
-540.3,-428.47247
-990.1,-884.04364
-1350.2,-1296.0605
-1503.2,-1518.5892
-1402.8999999999999,-1463.4982
-1080.1000000000001,-1113.2612
-569.4,-569.8781
55.39999999999996,43.128193
651.4,608.6608
1121.0,1020.1817
1377.3,1274.6166
1432.7000000000003,1413.1752
1317.1,1313.781
1088.5000000000002,1073.0908
757.7,745.2258
406.2,358.22253
165.89999999999998,93.74686
97.89999999999998,18.103098
167.70000000000002,115.05807
313.90000000000003,327.96994
479.8999999999999,559.3507
599.7,719.80676
583.3999999999999,715.6152
369.5999999999999,492.09094
-22.399999999999967,66.76608
-521.8000000000001,-440.0747
-1069.1999999999998,-973.7644
-1501.0,-1463.0249
-1679.8999999999999,-1701.7572
-1532.6,-1629.4342
-1124.8,-1190.0322
-522.4,-525.9006
192.39999999999995,185.70045
830.0000000000001,788.69
1268.1,1218.5634
1458.6,1434.6403
1400.3000000000002,1449.8789
1162.5000000000002,1230.5101
783.5,824.63416
312.29999999999984,346.68237
-93.89999999999995,-128.09904
-296.09999999999997,-364.47372
-257.3999999999999,-329.189
-47.00000000000001,-46.472176
243.4,268.33087
575.1,602.11035
797.1999999999999,898.1798
787.4,882.8945
532.2,596.3021
81.39999999999998,68.48412
-507.6,-528.784
-1125.8999999999999,-1101.949
-1574.7,-1578.5381
-1716.7,-1742.6871
-1482.9,-1540.4727
-980.3,-979.1798
-273.1,-260.32666
483.3,452.12985
1099.9,1045.5264
1448.1999999999998,1419.4396
1487.8000000000002,1545.8672
1263.1000000000001,1386.2924
875.4,972.6601
315.69999999999993,395.30365
-272.1,-268.12875
-666.8000000000001,-703.76245
-768.0,-859.1662
-566.4,-621.3559
-189.29999999999998,-182.86832
288.80000000000007,276.96857
743.9000000000001,759.2312
989.9999999999998,1078.3843
947.2,1027.4119
628.3999999999999,709.2538
121.79999999999991,70.25552
-526.9999999999999,-591.7391
-1156.8,-1179.3617
-1567.0,-1583.4945
-1603.3,-1639.5035
-1251.5,-1257.3159
-651.9000000000001,-594.3209
104.10000000000001,111.87291
824.4,769.7234
1340.9,1319.2653
1507.3000000000004,1523.8932
1341.3999999999999,1503.7463
949.4999999999999,1111.5774
362.1000000000001,461.22018
-360.5,-322.92703
-951.7,-955.6768
-1249.6000000000001,-1303.9858
-1165.7,-1235.8622
-773.4000000000001,-756.6513
-212.2,-154.12218
414.00000000000006,403.7383
920.1,951.66266
1142.9,1175.1943
1025.1,1145.4608
654.9000000000001,748.98206
117.80000000000004,107.456955
-550.6,-607.76495
-1133.3999999999999,-1161.3601
-1427.5,-1461.5182
-1317.1999999999998,-1355.5125
-846.4000000000002,-835.4859
-173.70000000000002,-145.70055
585.4,510.12006
1236.5,1152.3008
1576.6,1552.0182
1523.1,1642.3824
1168.5,1330.9479
590.5999999999999,686.2991
-202.4,-164.34293
-994.4,-957.4375
-1549.6000000000001,-1523.2186
-1723.9999999999998,-1754.3425
-1443.6,-1453.0305
-879.2,-832.9287
-155.99999999999997,-117.47904
564.6999999999998,533.58167
1084.3999999999999,1082.4794
1274.0000000000002,1259.7769
1127.4,1290.1243
774.6999999999999,928.552
264.6,320.16354
-357.70000000000005,-358.85175
-845.5999999999999,-857.1276
-1003.9,-1048.4907
-764.1,-837.6596
-236.69999999999996,-270.1834
442.00000000000006,375.0694
1132.4000000000003,1004.5694
1635.1,1563.7576
1775.1,1733.3401
1526.2,1624.686
995.9000000000001,1000.1389
214.49999999999994,207.4529
-706.5,-722.2304
-1486.5,-1470.6494
-1968.0,-1962.4277
-1988.1,-2060.7764
-1536.1,-1621.1273
-847.4999999999999,-873.1197
-27.899999999999967,-41.02991
712.8,669.4691
1205.3,1205.3085
1368.9,1404.5394
1228.0,1395.352
897.5999999999999,1058.6453
420.59999999999985,487.51093
-143.5,-64.368164
-534.2,-525.31824
-595.3000000000001,-612.78406
-294.59999999999997,-345.04266
243.90000000000003,208.2379
878.3,764.79175
1455.5,1392.7031
1795.5,1699.3335
1736.6999999999998,1728.1167
1315.8000000000002,1338.4336
636.0,610.0477
-291.5,-312.8003
-1263.3000000000002,-1243.1628
-2002.9,-1974.1565
-2374.6,-2439.7156
-2209.0,-2281.6702
-1622.0,-1676.9514
-812.9,-855.616
68.39999999999989,42.273125
809.2,759.5173
1283.5000000000002,1304.7375
1450.6,1530.1133
1328.1000000000004,1438.6926
1033.4000000000003,1152.9662
604.1000000000001,675.04205
114.50000000000004,232.75607
-202.10000000000002,-161.1418
-187.0,-180.80821
127.10000000000001,96.74921
620.1000000000001,598.0833
1147.8,1128.8606
1578.1,1566.1671
1749.6,1722.4702
1537.1,1525.9305
1012.9,996.2634
216.9,179.06683
-774.9,-770.5147
-1701.5999999999997,-1657.2144
-2340.8,-2373.995
-2553.9,-2586.3005
-2236.2000000000003,-2253.488
-1590.1000000000001,-1577.8772
-714.4,-732.37665
172.90000000000003,155.41493
882.8,865.19385
1351.9,1346.3221
1530.2000000000003,1552.5748
1435.4,1461.9365
1197.1000000000001,1245.0587
845.9999999999999,883.6593
447.40000000000015,550.2265
214.59999999999988,256.61475
240.60000000000005,275.32703
499.39999999999986,504.1012
873.8,874.734
1277.0,1300.2452
1576.6999999999998,1561.8296
1605.2,1609.1215
1306.1000000000004,1302.2716
727.7,685.0543
-114.39999999999998,-131.6315
-1079.1,-1033.9872
-1913.7,-1873.0851
-2453.0000000000005,-2493.2864
-2545.2,-2570.6504
-2166.9,-2180.8364
-1499.4,-1483.5267
-645.3,-631.1244
199.4,212.4044
878.5999999999999,894.44836
1329.6,1299.9037
1521.6999999999998,1493.2573
1470.2,1458.1696
1272.1,1302.7015
980.3,1016.52014
652.2999999999998,731.0012
444.6,500.25974
462.39999999999986,475.49255
647.0,678.22577
921.6999999999998,955.3079
1204.3999999999999,1242.1284
1389.1,1422.524
1351.2,1392.0077
1034.7,1020.95337
450.5,400.77115
-343.7,-348.51
-1221.7,-1168.7343
-1962.3,-1932.4362
-2402.1,-2467.1804
-2430.0,-2480.5586
-2069.4,-2076.615
-1446.1,-1408.2186
-629.8000000000001,-606.86926
175.3,205.47522
819.6999999999998,851.5483
1253.5000000000002,1210.1271
1473.6,1411.5957
1474.5999999999997,1445.2418
1328.7,1342.4088
1089.0,1115.2538
814.3000000000001,859.1588
621.4,660.633
571.1999999999999,594.61444
656.8,695.576
795.0000000000001,870.357
953.3000000000001,1021.70886
1066.6000000000001,1105.4385
1017.9000000000001,1015.70416
728.5999999999999,704.95306
214.9,178.65445
-455.40000000000003,-443.59845
-1192.3,-1136.5526
-1811.1999999999996,-1802.2935
-2166.2,-2234.5027
-2185.5,-2266.3938
-1878.6000000000001,-1903.3038
-1329.1,-1298.7253
-589.4000000000001,-570.7674
167.19999999999996,187.62502
789.6,783.6185
1210.6,1137.7362
1431.2999999999997,1363.1912
1442.2999999999997,1424.9868
1316.0,1338.0364
1084.8999999999999,1108.5306
797.4000000000001,837.2744
535.5,600.3207
390.60000000000014,436.57895
376.40000000000003,422.76376
461.4000000000001,482.57947
589.7,577.4347
696.3999999999999,681.40765
704.8,693.4502
512.9,537.84204
135.40000000000003,143.75754
-389.5,-357.28766
-1010.1,-872.6741
-1586.1000000000001,-1484.8462
-1971.2,-1934.9956
-2067.0,-2081.4639
-1840.5,-1864.9954
-1364.2,-1367.0979
-693.3000000000001,-694.68475
44.09999999999991,47.877342
684.3000000000001,661.1384
1138.6999999999998,1068.4662
1382.0,1309.0199
1417.2,1405.9188
1298.2,1304.1869
1059.7,1068.9686
728.7,765.70416
394.00000000000006,458.23624
153.70000000000007,222.78348
73.30000000000001,109.67683
127.59999999999997,115.57945
256.50000000000006,237.55753
404.3,401.72156
495.8,510.28265
444.49999999999994,475.379
201.7,258.79736
-199.1,-100.603165
-714.1,-532.8658
-1260.1,-1072.8375
-1688.8000000000002,-1546.0879
-1862.9,-1791.7466
-1735.6000000000004,-1721.9559
-1343.0,-1343.0851
-745.9000000000001,-743.97516
-34.60000000000004,-37.521328
618.8,603.64484
1108.9000000000003,1059.3475
1364.0,1319.4796
1394.5,1406.6373
1245.2,1270.6964
955.6,979.7522
541.0999999999999,611.5467
120.09999999999995,173.84958
-182.5,-129.21489
-288.3,-305.96936
-209.79999999999998,-231.6395
-33.09999999999999,-40.375576
187.7,163.92097
372.8,379.87982
426.19999999999993,454.24927
285.0,276.3344
-40.50000000000001,-47.902393
-495.59999999999985,-455.38104
-1018.3000000000001,-936.2799
-1479.8,-1405.3634
-1712.8000000000002,-1675.51
-1623.6999999999998,-1632.1473
-1257.0,-1265.3033
-682.4,-662.20844
14.39999999999999,33.703213
665.8000000000001,675.3751
1142.7000000000003,1149.2494
1367.7,1375.05
1338.6000000000001,1408.0151
1105.7999999999997,1175.3058
734.6,779.62994
209.89999999999998,292.81113
-280.2,-218.97734
-599.3000000000001,-596.67175
-655.7,-722.02527
-478.0999999999999,-526.71704
-199.7,-202.71771
166.6,131.64995
498.9,486.94785
647.0,685.6242
577.9,548.40784
278.00000000000006,275.77118
-155.79999999999998,-203.6008
-684.4,-656.8338
-1153.7,-1080.7283
-1399.3,-1346.9161
-1321.1,-1304.6277
-965.0,-918.97125
-414.4,-344.563
249.3999999999999,252.54338
